"","Date","State","kMWh"
"2139",2014-11-01,"MN",0.232222833333333
"2140",2014-11-01,"TN",3.91088654166667
"2141",2014-11-01,"UT",0.320136083333333
"2142",2014-11-01,"CT",1.26395420833333
"2143",2014-11-01,"RI",0.956219916666667
"2144",2014-11-01,"SC",0.376073583333333
"2145",2014-11-01,"MO",1.03729358333333
"2146",2014-11-01,"WI",0.11015325
"2147",2014-11-01,"AR",NA
"2148",2014-11-01,"KS",NA
"2149",2014-11-01,"MI",NA
"2150",2014-11-01,"OK",NA
"2151",2014-11-01,"AL",NA
"2152",2014-11-01,"IA",NA
"2153",2014-11-01,"ID",NA
"2154",2014-11-01,"KY",NA
"2155",2014-11-01,"MS",NA
"2156",2014-11-01,"NE",NA
"2157",2014-11-01,"SD",NA
"2158",2014-11-01,"VA",NA
"2159",2014-11-01,"LA",NA
"2160",2014-11-01,"ME",NA
"2161",2014-11-01,"MT",NA
"2162",2014-11-01,"WY",NA
"2163",2014-12-01,"AZ",268.858499125
"2164",2014-12-01,"CA",1046.873488625
"2165",2014-12-01,"CO",20.5167857916667
"2166",2014-12-01,"DE",4.07128729166667
"2167",2014-12-01,"FL",19.8184501666667
"2168",2014-12-01,"HI",4.057457625
"2169",2014-12-01,"IL",4.27655058333333
"2170",2014-12-01,"MA",33.237512875
"2171",2014-12-01,"MD",8.55935304166667
"2172",2014-12-01,"NC",82.7222183333333
"2173",2014-12-01,"NJ",47.5246014583333
"2174",2014-12-01,"NM",54.8085602083333
"2175",2014-12-01,"NV",114.313048291667
"2176",2014-12-01,"NY",6.71194241666667
"2177",2014-12-01,"OH",4.7965205
"2178",2014-12-01,"OR",2.12363695833333
"2179",2014-12-01,"PA",5.23464725
"2180",2014-12-01,"TX",27.1554574166667
"2181",2014-12-01,"VT",3.09387329166667
"2182",2014-12-01,"WA",0.0621666666666667
"2183",2014-12-01,"GA",9.88278675
"2184",2014-12-01,"IN",10.9175697083333
"2185",2014-12-01,"MN",0.231897708333333
"2186",2014-12-01,"TN",4.35704029166667
"2187",2014-12-01,"UT",0.375257958333333
"2188",2014-12-01,"CT",1.31482691666667
"2189",2014-12-01,"RI",0.983728125
"2190",2014-12-01,"SC",0.377585333333333
"2191",2014-12-01,"MO",1.10052933333333
"2192",2014-12-01,"WI",0.111665625
"2193",2014-12-01,"AR",NA
"2194",2014-12-01,"KS",NA
"2195",2014-12-01,"MI",NA
"2196",2014-12-01,"OK",NA
"2197",2014-12-01,"AL",NA
"2198",2014-12-01,"IA",NA
"2199",2014-12-01,"ID",NA
"2200",2014-12-01,"KY",NA
"2201",2014-12-01,"MS",NA
"2202",2014-12-01,"NE",NA
"2203",2014-12-01,"SD",NA
"2204",2014-12-01,"VA",NA
"2205",2014-12-01,"LA",NA
"2206",2014-12-01,"ME",NA
"2207",2014-12-01,"MT",NA
"2208",2014-12-01,"WY",NA
"2209",2015-01-01,"AZ",270.894891541667
"2210",2015-01-01,"CA",1088.99021916667
"2211",2015-01-01,"CO",20.3791925416667
"2212",2015-01-01,"DE",4.166553375
"2213",2015-01-01,"FL",20.42268575
"2214",2015-01-01,"HI",4.21442525
"2215",2015-01-01,"IL",4.257182625
"2216",2015-01-01,"MA",34.3377558333333
"2217",2015-01-01,"MD",8.58974533333333
"2218",2015-01-01,"NC",90.274786875
"2219",2015-01-01,"NJ",48.020129125
"2220",2015-01-01,"NM",53.8163565
"2221",2015-01-01,"NV",119.777350041667
"2222",2015-01-01,"NY",6.93144491666667
"2223",2015-01-01,"OH",4.79702995833333
"2224",2015-01-01,"OR",2.12053275
"2225",2015-01-01,"PA",5.19742320833333
"2226",2015-01-01,"TX",28.4720380833333
"2227",2015-01-01,"VT",3.31506025
"2228",2015-01-01,"WA",0.063625
"2229",2015-01-01,"GA",9.98984733333333
"2230",2015-01-01,"IN",11.2959111666667
"2231",2015-01-01,"MN",0.232034125
"2232",2015-01-01,"TN",4.81794191666667
"2233",2015-01-01,"UT",0.451333708333333
"2234",2015-01-01,"CT",1.34818658333333
"2235",2015-01-01,"RI",1.01969245833333
"2236",2015-01-01,"SC",0.381839625
"2237",2015-01-01,"MO",1.15658320833333
"2238",2015-01-01,"WI",0.113425708333333
"2239",2015-01-01,"AR",NA
"2240",2015-01-01,"KS",NA
"2241",2015-01-01,"MI",NA
"2242",2015-01-01,"OK",NA
"2243",2015-01-01,"AL",NA
"2244",2015-01-01,"IA",NA
"2245",2015-01-01,"ID",NA
"2246",2015-01-01,"KY",NA
"2247",2015-01-01,"MS",NA
"2248",2015-01-01,"NE",NA
"2249",2015-01-01,"SD",NA
"2250",2015-01-01,"VA",NA
"2251",2015-01-01,"LA",NA
"2252",2015-01-01,"ME",NA
"2253",2015-01-01,"MT",NA
"2254",2015-01-01,"WY",NA
"2255",2015-02-01,"AZ",275.729702291667
"2256",2015-02-01,"CA",1134.73159745833
"2257",2015-02-01,"CO",20.167208625
"2258",2015-02-01,"DE",4.2348165
"2259",2015-02-01,"FL",20.8850194166667
"2260",2015-02-01,"HI",4.35566916666667
"2261",2015-02-01,"IL",4.26123975
"2262",2015-02-01,"MA",35.4900795833333
"2263",2015-02-01,"MD",8.83044420833333
"2264",2015-02-01,"NC",97.7292460833334
"2265",2015-02-01,"NJ",48.9254817916667
"2266",2015-02-01,"NM",53.3732997916667
"2267",2015-02-01,"NV",124.839446875
"2268",2015-02-01,"NY",7.21015270833333
"2269",2015-02-01,"OH",4.81511320833333
"2270",2015-02-01,"OR",2.12220291666667
"2271",2015-02-01,"PA",5.2087945
"2272",2015-02-01,"TX",29.918426125
"2273",2015-02-01,"VT",3.51823966666667
"2274",2015-02-01,"WA",0.0668333333333333
"2275",2015-02-01,"GA",10.0464474583333
"2276",2015-02-01,"IN",11.7327552083333
"2277",2015-02-01,"MN",0.23302025
"2278",2015-02-01,"TN",5.29340866666667
"2279",2015-02-01,"UT",0.566858166666667
"2280",2015-02-01,"CT",1.38634991666667
"2281",2015-02-01,"RI",1.06571766666667
"2282",2015-02-01,"SC",0.383592166666667
"2283",2015-02-01,"MO",1.21725083333333
"2284",2015-02-01,"WI",0.115595416666667
"2285",2015-02-01,"AR",NA
"2286",2015-02-01,"KS",NA
"2287",2015-02-01,"MI",NA
"2288",2015-02-01,"OK",NA
"2289",2015-02-01,"AL",NA
"2290",2015-02-01,"IA",NA
"2291",2015-02-01,"ID",NA
"2292",2015-02-01,"KY",NA
"2293",2015-02-01,"MS",NA
"2294",2015-02-01,"NE",NA
"2295",2015-02-01,"SD",NA
"2296",2015-02-01,"VA",NA
"2297",2015-02-01,"LA",NA
"2298",2015-02-01,"ME",NA
"2299",2015-02-01,"MT",NA
"2300",2015-02-01,"WY",NA
"2301",2015-03-01,"AZ",279.592059666667
"2302",2015-03-01,"CA",1167.27398854167
"2303",2015-03-01,"CO",20.0505979166667
"2304",2015-03-01,"DE",4.22673158333333
"2305",2015-03-01,"FL",20.8636013333333
"2306",2015-03-01,"HI",4.42177416666667
"2307",2015-03-01,"IL",4.23117820833333
"2308",2015-03-01,"MA",36.1919525
"2309",2015-03-01,"MD",9.116163625
"2310",2015-03-01,"NC",102.807321333333
"2311",2015-03-01,"NJ",50.0042422083333
"2312",2015-03-01,"NM",53.0194499583333
"2313",2015-03-01,"NV",128.791348583333
"2314",2015-03-01,"NY",7.50531283333333
"2315",2015-03-01,"OH",4.79033125
"2316",2015-03-01,"OR",2.100523
"2317",2015-03-01,"PA",5.245935
"2318",2015-03-01,"TX",31.018926
"2319",2015-03-01,"VT",3.67952275
"2320",2015-03-01,"WA",0.0675416666666667
"2321",2015-03-01,"GA",10.0782335
"2322",2015-03-01,"IN",12.075451125
"2323",2015-03-01,"MN",0.231851
"2324",2015-03-01,"TN",5.714408625
"2325",2015-03-01,"UT",0.727436083333333
"2326",2015-03-01,"CT",1.41108345833333
"2327",2015-03-01,"RI",1.10018129166667
"2328",2015-03-01,"SC",0.378969083333333
"2329",2015-03-01,"MO",1.26974304166667
"2330",2015-03-01,"WI",0.116661333333333
"2331",2015-03-01,"AR",NA
"2332",2015-03-01,"KS",NA
"2333",2015-03-01,"MI",NA
"2334",2015-03-01,"OK",NA
"2335",2015-03-01,"AL",NA
"2336",2015-03-01,"IA",NA
"2337",2015-03-01,"ID",NA
"2338",2015-03-01,"KY",NA
"2339",2015-03-01,"MS",NA
"2340",2015-03-01,"NE",NA
"2341",2015-03-01,"SD",NA
"2342",2015-03-01,"VA",NA
"2343",2015-03-01,"LA",NA
"2344",2015-03-01,"ME",NA
"2345",2015-03-01,"MT",NA
"2346",2015-03-01,"WY",NA
"2347",2015-04-01,"AZ",279.978974166667
"2348",2015-04-01,"CA",1184.99695854167
"2349",2015-04-01,"CO",19.9577207083333
"2350",2015-04-01,"DE",4.116539125
"2351",2015-04-01,"FL",20.1184675
"2352",2015-04-01,"HI",4.42389970833333
"2353",2015-04-01,"IL",4.15716125
"2354",2015-04-01,"MA",36.3767045
"2355",2015-04-01,"MD",9.38458195833333
"2356",2015-04-01,"NC",104.963548833333
"2357",2015-04-01,"NJ",51.2073142916667
"2358",2015-04-01,"NM",52.1220497916667
"2359",2015-04-01,"NV",131.304682833333
"2360",2015-04-01,"NY",7.84491591666667
"2361",2015-04-01,"OH",4.715471375
"2362",2015-04-01,"OR",2.05903320833333
"2363",2015-04-01,"PA",5.31137491666667
"2364",2015-04-01,"TX",31.3503992916667
"2365",2015-04-01,"VT",3.78127470833333
"2366",2015-04-01,"WA",0.0665833333333333
"2367",2015-04-01,"GA",10.0483265416667
"2368",2015-04-01,"IN",12.2723864583333
"2369",2015-04-01,"MN",0.22818175
"2370",2015-04-01,"TN",6.04501691666667
"2371",2015-04-01,"UT",0.944962791666667
"2372",2015-04-01,"CT",1.41830583333333
"2373",2015-04-01,"RI",1.11902470833333
"2374",2015-04-01,"SC",0.365362708333333
"2375",2015-04-01,"MO",1.30774279166667
"2376",2015-04-01,"WI",0.116346458333333
"2377",2015-04-01,"AR",NA
"2378",2015-04-01,"KS",NA
"2379",2015-04-01,"MI",NA
"2380",2015-04-01,"OK",NA
"2381",2015-04-01,"AL",NA
"2382",2015-04-01,"IA",NA
"2383",2015-04-01,"ID",NA
"2384",2015-04-01,"KY",NA
"2385",2015-04-01,"MS",NA
"2386",2015-04-01,"NE",NA
"2387",2015-04-01,"SD",NA
"2388",2015-04-01,"VA",NA
"2389",2015-04-01,"LA",NA
"2390",2015-04-01,"ME",NA
"2391",2015-04-01,"MT",NA
"2392",2015-04-01,"WY",NA
"2393",2015-05-01,"AZ",281.581632041667
"2394",2015-05-01,"CA",1201.78030066667
"2395",2015-05-01,"CO",19.8783454166667
"2396",2015-05-01,"DE",4.00943033333333
"2397",2015-05-01,"FL",19.438700125
"2398",2015-05-01,"HI",4.4313105
"2399",2015-05-01,"IL",4.10019733333333
"2400",2015-05-01,"MA",36.6121134166667
"2401",2015-05-01,"MD",9.63779925
"2402",2015-05-01,"NC",106.564663458333
"2403",2015-05-01,"NJ",52.1329735416667
"2404",2015-05-01,"NM",51.17504525
"2405",2015-05-01,"NV",133.508883583333
"2406",2015-05-01,"NY",8.14709266666667
"2407",2015-05-01,"OH",4.65505979166667
"2408",2015-05-01,"OR",2.02495558333333
"2409",2015-05-01,"PA",5.35947883333333
"2410",2015-05-01,"TX",31.1830542083333
"2411",2015-05-01,"VT",3.87235420833333
"2412",2015-05-01,"WA",0.0668333333333333
"2413",2015-05-01,"GA",9.97776433333333
"2414",2015-05-01,"IN",12.495066125
"2415",2015-05-01,"MN",0.225222291666667
"2416",2015-05-01,"TN",6.24298558333333
"2417",2015-05-01,"UT",1.18521191666667
"2418",2015-05-01,"CT",1.424201
"2419",2015-05-01,"RI",1.14218870833333
"2420",2015-05-01,"SC",0.352582583333333
"2421",2015-05-01,"MO",1.34250091666667
"2422",2015-05-01,"WI",0.116194041666667
"2423",2015-05-01,"AR",NA
"2424",2015-05-01,"KS",NA
"2425",2015-05-01,"MI",NA
"2426",2015-05-01,"OK",NA
"2427",2015-05-01,"AL",NA
"2428",2015-05-01,"IA",NA
"2429",2015-05-01,"ID",NA
"2430",2015-05-01,"KY",NA
"2431",2015-05-01,"MS",NA
"2432",2015-05-01,"NE",NA
"2433",2015-05-01,"SD",NA
"2434",2015-05-01,"VA",NA
"2435",2015-05-01,"LA",NA
"2436",2015-05-01,"ME",NA
"2437",2015-05-01,"MT",NA
"2438",2015-05-01,"WY",NA
"2439",2015-06-01,"AZ",285.58429775
"2440",2015-06-01,"CA",1223.18217529167
"2441",2015-06-01,"CO",20.432277125
"2442",2015-06-01,"DE",4.0160475
"2443",2015-06-01,"FL",18.9984085833333
"2444",2015-06-01,"HI",4.48969179166667
"2445",2015-06-01,"IL",4.09856879166667
"2446",2015-06-01,"MA",37.2119787083333
"2447",2015-06-01,"MD",9.82016891666667
"2448",2015-06-01,"NC",111.076966666667
"2449",2015-06-01,"NJ",52.3367835416667
"2450",2015-06-01,"NM",51.0863916666667
"2451",2015-06-01,"NV",136.482971375
"2452",2015-06-01,"NY",8.31432804166667
"2453",2015-06-01,"OH",4.65535183333333
"2454",2015-06-01,"OR",2.01538820833333
"2455",2015-06-01,"PA",5.34195595833333
"2456",2015-06-01,"TX",32.215160125
"2457",2015-06-01,"VT",3.96127808333333
"2458",2015-06-01,"WA",0.0662916666666667
"2459",2015-06-01,"GA",10.3816065833333
"2460",2015-06-01,"IN",12.8239468333333
"2461",2015-06-01,"MN",0.228399708333333
"2462",2015-06-01,"TN",6.318961125
"2463",2015-06-01,"UT",1.97801008333333
"2464",2015-06-01,"CT",1.44109558333333
"2465",2015-06-01,"RI",1.17708191666667
"2466",2015-06-01,"SC",0.350644541666667
"2467",2015-06-01,"MO",1.384924875
"2468",2015-06-01,"WI",0.11723175
"2469",2015-06-01,"AR",NA
"2470",2015-06-01,"KS",NA
"2471",2015-06-01,"MI",NA
"2472",2015-06-01,"OK",NA
"2473",2015-06-01,"AL",NA
"2474",2015-06-01,"IA",NA
"2475",2015-06-01,"ID",NA
"2476",2015-06-01,"KY",NA
"2477",2015-06-01,"MS",NA
"2478",2015-06-01,"NE",NA
"2479",2015-06-01,"SD",NA
"2480",2015-06-01,"VA",NA
"2481",2015-06-01,"LA",NA
"2482",2015-06-01,"ME",NA
"2483",2015-06-01,"MT",NA
"2484",2015-06-01,"WY",NA
"2485",2015-07-01,"AZ",290.609028333333
"2486",2015-07-01,"CA",1236.709349375
"2487",2015-07-01,"CO",21.2281924583333
"2488",2015-07-01,"DE",4.022649375
"2489",2015-07-01,"FL",18.5507670416667
"2490",2015-07-01,"HI",4.57718920833333
"2491",2015-07-01,"IL",4.09775966666667
"2492",2015-07-01,"MA",37.7495718333333
"2493",2015-07-01,"MD",10.0656081666667
"2494",2015-07-01,"NC",118.847047291667
"2495",2015-07-01,"NJ",53.0258720833333
"2496",2015-07-01,"NM",51.2895565833333
"2497",2015-07-01,"NV",138.865823041667
"2498",2015-07-01,"NY",8.49966095833333
"2499",2015-07-01,"OH",4.66599191666667
"2500",2015-07-01,"OR",2.0192085
"2501",2015-07-01,"PA",5.37095683333333
"2502",2015-07-01,"TX",34.4033833333333
"2503",2015-07-01,"VT",3.99906166666667
"2504",2015-07-01,"WA",0.0655
"2505",2015-07-01,"GA",11.51423
"2506",2015-07-01,"IN",13.071336125
"2507",2015-07-01,"MN",0.236855958333333
"2508",2015-07-01,"TN",6.3251395
"2509",2015-07-01,"UT",3.292609
"2510",2015-07-01,"CT",1.45084541666667
"2511",2015-07-01,"RI",1.193508
"2512",2015-07-01,"SC",0.350149416666667
"2513",2015-07-01,"MO",1.42182558333333
"2514",2015-07-01,"WI",0.117433833333333
"2515",2015-07-01,"AR",0.138626541666667
"2516",2015-07-01,"KS",0.153987708333333
"2517",2015-07-01,"MI",0.106666375
"2518",2015-07-01,"OK",0.142041666666667
"2519",2015-07-01,"AL",NA
"2520",2015-07-01,"IA",NA
"2521",2015-07-01,"ID",NA
"2522",2015-07-01,"KY",NA
"2523",2015-07-01,"MS",NA
"2524",2015-07-01,"NE",NA
"2525",2015-07-01,"SD",NA
"2526",2015-07-01,"VA",NA
"2527",2015-07-01,"LA",NA
"2528",2015-07-01,"ME",NA
"2529",2015-07-01,"MT",NA
"2530",2015-07-01,"WY",NA
"2531",2015-08-01,"AZ",295.309034333333
"2532",2015-08-01,"CA",1252.60357820833
"2533",2015-08-01,"CO",21.927946375
"2534",2015-08-01,"DE",4.020053875
"2535",2015-08-01,"FL",18.806232
"2536",2015-08-01,"HI",4.776661125
"2537",2015-08-01,"IL",4.12011045833333
"2538",2015-08-01,"MA",38.772310625
"2539",2015-08-01,"MD",10.4047023333333
"2540",2015-08-01,"NC",128.363048666667
"2541",2015-08-01,"NJ",54.0179875416667
"2542",2015-08-01,"NM",51.2423295
"2543",2015-08-01,"NV",143.682689208333
"2544",2015-08-01,"NY",8.68378745833333
"2545",2015-08-01,"OH",4.72513216666667
"2546",2015-08-01,"OR",2.05210645833333
"2547",2015-08-01,"PA",5.43100595833333
"2548",2015-08-01,"TX",36.8279597083333
"2549",2015-08-01,"VT",4.05871016666667
"2550",2015-08-01,"WA",0.06525
"2551",2015-08-01,"GA",13.2884475833333
"2552",2015-08-01,"IN",13.4719542083333
"2553",2015-08-01,"MN",0.254015041666667
"2554",2015-08-01,"TN",6.37156566666667
"2555",2015-08-01,"UT",4.89149191666667
"2556",2015-08-01,"CT",1.46829679166667
"2557",2015-08-01,"RI",1.20556016666667
"2558",2015-08-01,"SC",0.350486916666667
"2559",2015-08-01,"MO",1.48194566666667
"2560",2015-08-01,"WI",0.117490375
"2561",2015-08-01,"AR",0.27547925
"2562",2015-08-01,"KS",0.159632416666667
"2563",2015-08-01,"MI",0.12917025
"2564",2015-08-01,"OK",0.173791666666667
"2565",2015-08-01,"AL",NA
"2566",2015-08-01,"IA",NA
"2567",2015-08-01,"ID",NA
"2568",2015-08-01,"KY",NA
"2569",2015-08-01,"MS",NA
"2570",2015-08-01,"NE",NA
"2571",2015-08-01,"SD",NA
"2572",2015-08-01,"VA",NA
"2573",2015-08-01,"LA",NA
"2574",2015-08-01,"ME",NA
"2575",2015-08-01,"MT",NA
"2576",2015-08-01,"WY",NA
"2577",2015-09-01,"AZ",298.46742875
"2578",2015-09-01,"CA",1270.44955995833
"2579",2015-09-01,"CO",22.729226
"2580",2015-09-01,"DE",4.035922875
"2581",2015-09-01,"FL",19.1333181666667
"2582",2015-09-01,"HI",4.9998485
"2583",2015-09-01,"IL",4.121787625
"2584",2015-09-01,"MA",39.7906040416667
"2585",2015-09-01,"MD",10.961576125
"2586",2015-09-01,"NC",144.013785125
"2587",2015-09-01,"NJ",55.3130803333333
"2588",2015-09-01,"NM",51.081693625
"2589",2015-09-01,"NV",149.0165595
"2590",2015-09-01,"NY",8.92279633333333
"2591",2015-09-01,"OH",4.76884666666667
"2592",2015-09-01,"OR",2.0954865
"2593",2015-09-01,"PA",5.52057591666667
"2594",2015-09-01,"TX",39.3212007916667
"2595",2015-09-01,"VT",4.107304625
"2596",2015-09-01,"WA",0.0649166666666667
"2597",2015-09-01,"GA",15.731993
"2598",2015-09-01,"IN",13.8913462916667
"2599",2015-09-01,"MN",0.279585958333333
"2600",2015-09-01,"TN",6.38859045833333
"2601",2015-09-01,"UT",6.94553695833333
"2602",2015-09-01,"CT",1.48069608333333
"2603",2015-09-01,"RI",1.21367633333333
"2604",2015-09-01,"SC",0.352674708333333
"2605",2015-09-01,"MO",1.54959175
"2606",2015-09-01,"WI",0.116800708333333
"2607",2015-09-01,"AR",0.422814291666667
"2608",2015-09-01,"KS",0.160976166666667
"2609",2015-09-01,"MI",0.157222708333333
"2610",2015-09-01,"OK",0.214708333333333
"2611",2015-09-01,"AL",NA
"2612",2015-09-01,"IA",NA
"2613",2015-09-01,"ID",NA
"2614",2015-09-01,"KY",NA
"2615",2015-09-01,"MS",NA
"2616",2015-09-01,"NE",NA
"2617",2015-09-01,"SD",NA
"2618",2015-09-01,"VA",NA
"2619",2015-09-01,"LA",NA
"2620",2015-09-01,"ME",NA
"2621",2015-09-01,"MT",NA
"2622",2015-09-01,"WY",NA
"2623",2015-10-01,"AZ",298.866587791667
"2624",2015-10-01,"CA",1281.607391
"2625",2015-10-01,"CO",23.4859372916667
"2626",2015-10-01,"DE",4.01899483333333
"2627",2015-10-01,"FL",19.3964027916667
"2628",2015-10-01,"HI",5.141193625
"2629",2015-10-01,"IL",4.04214675
"2630",2015-10-01,"MA",40.0767459583333
"2631",2015-10-01,"MD",11.6808741666667
"2632",2015-10-01,"NC",162.434390375
"2633",2015-10-01,"NJ",57.1095422916667
"2634",2015-10-01,"NM",50.604594875
"2635",2015-10-01,"NV",151.1544295
"2636",2015-10-01,"NY",9.219152
"2637",2015-10-01,"OH",4.718850125
"2638",2015-10-01,"OR",2.12595708333333
"2639",2015-10-01,"PA",5.64203941666667
"2640",2015-10-01,"TX",41.486071125
"2641",2015-10-01,"VT",4.07531175
"2642",2015-10-01,"WA",0.0640833333333333
"2643",2015-10-01,"GA",18.7180433333333
"2644",2015-10-01,"IN",14.057133875
"2645",2015-10-01,"MN",0.306721958333333
"2646",2015-10-01,"TN",6.27857708333333
"2647",2015-10-01,"UT",9.14581733333333
"2648",2015-10-01,"CT",1.47416341666667
"2649",2015-10-01,"RI",1.199524375
"2650",2015-10-01,"SC",0.352130125
"2651",2015-10-01,"MO",1.59374029166667
"2652",2015-10-01,"WI",0.1137595
"2653",2015-10-01,"AR",0.574785916666667
"2654",2015-10-01,"KS",0.159145333333333
"2655",2015-10-01,"MI",0.195153875
"2656",2015-10-01,"OK",0.2575
"2657",2015-10-01,"AL",NA
"2658",2015-10-01,"IA",NA
"2659",2015-10-01,"ID",NA
"2660",2015-10-01,"KY",NA
"2661",2015-10-01,"MS",NA
"2662",2015-10-01,"NE",NA
"2663",2015-10-01,"SD",NA
"2664",2015-10-01,"VA",NA
"2665",2015-10-01,"LA",NA
"2666",2015-10-01,"ME",NA
"2667",2015-10-01,"MT",NA
"2668",2015-10-01,"WY",NA
"2669",2015-11-01,"AZ",300.237721666667
"2670",2015-11-01,"CA",1309.94228754167
"2671",2015-11-01,"CO",24.6451397083333
"2672",2015-11-01,"DE",3.92651325
"2673",2015-11-01,"FL",19.8775358333333
"2674",2015-11-01,"HI",5.35077895833333
"2675",2015-11-01,"IL",3.99170704166667
"2676",2015-11-01,"MA",40.7975472083333
"2677",2015-11-01,"MD",12.2411040416667
"2678",2015-11-01,"NC",174.723077583333
"2679",2015-11-01,"NJ",57.9944904166667
"2680",2015-11-01,"NM",49.8656169166667
"2681",2015-11-01,"NV",155.6671915
"2682",2015-11-01,"NY",9.32615708333333
"2683",2015-11-01,"OH",4.70983358333333
"2684",2015-11-01,"OR",2.19041079166667
"2685",2015-11-01,"PA",5.65796970833333
"2686",2015-11-01,"TX",43.5284665833333
"2687",2015-11-01,"VT",4.09197820833333
"2688",2015-11-01,"WA",0.0635416666666667
"2689",2015-11-01,"GA",22.2271336666667
"2690",2015-11-01,"IN",14.3866339166667
"2691",2015-11-01,"MN",0.341227125
"2692",2015-11-01,"TN",6.2167095
"2693",2015-11-01,"UT",12.328678125
"2694",2015-11-01,"CT",1.492861625
"2695",2015-11-01,"RI",1.19448804166667
"2696",2015-11-01,"SC",0.345529666666667
"2697",2015-11-01,"MO",1.67578454166667
"2698",2015-11-01,"WI",0.111433208333333
"2699",2015-11-01,"AR",0.729347291666667
"2700",2015-11-01,"KS",0.158678708333333
"2701",2015-11-01,"MI",0.251733125
"2702",2015-11-01,"OK",0.300708333333333
"2703",2015-11-01,"AL",NA
"2704",2015-11-01,"IA",NA
"2705",2015-11-01,"ID",NA
"2706",2015-11-01,"KY",NA
"2707",2015-11-01,"MS",NA
"2708",2015-11-01,"NE",NA
"2709",2015-11-01,"SD",NA
"2710",2015-11-01,"VA",NA
"2711",2015-11-01,"LA",NA
"2712",2015-11-01,"ME",NA
"2713",2015-11-01,"MT",NA
"2714",2015-11-01,"WY",NA
"2715",2015-12-01,"AZ",303.763235625
"2716",2015-12-01,"CA",1347.449943625
"2717",2015-12-01,"CO",26.159454875
"2718",2015-12-01,"DE",3.787467375
"2719",2015-12-01,"FL",19.8953704583333
"2720",2015-12-01,"HI",5.613440625
"2721",2015-12-01,"IL",3.96895916666667
"2722",2015-12-01,"MA",41.8460266666667
"2723",2015-12-01,"MD",13.0035614166667
"2724",2015-12-01,"NC",186.152728708333
"2725",2015-12-01,"NJ",59.5263841666667
"2726",2015-12-01,"NM",49.1797139166667
"2727",2015-12-01,"NV",162.358526041667
"2728",2015-12-01,"NY",9.5731815
"2729",2015-12-01,"OH",4.75548820833333
"2730",2015-12-01,"OR",2.273985875
"2731",2015-12-01,"PA",5.73123645833333
"2732",2015-12-01,"TX",45.493741875
"2733",2015-12-01,"VT",4.15283641666667
"2734",2015-12-01,"WA",0.0632916666666667
"2735",2015-12-01,"GA",26.02275925
"2736",2015-12-01,"IN",14.8445262083333
"2737",2015-12-01,"MN",0.381042
"2738",2015-12-01,"TN",6.19974233333333
"2739",2015-12-01,"UT",18.11345875
"2740",2015-12-01,"CT",1.525165125
"2741",2015-12-01,"RI",1.19814129166667
"2742",2015-12-01,"SC",0.335377458333333
"2743",2015-12-01,"MO",1.78879175
"2744",2015-12-01,"WI",0.10982375
"2745",2015-12-01,"AR",0.902783083333333
"2746",2015-12-01,"KS",0.159438583333333
"2747",2015-12-01,"MI",0.314720458333333
"2748",2015-12-01,"OK",0.345875
"2749",2015-12-01,"AL",NA
"2750",2015-12-01,"IA",NA
"2751",2015-12-01,"ID",NA
"2752",2015-12-01,"KY",NA
"2753",2015-12-01,"MS",NA
"2754",2015-12-01,"NE",NA
"2755",2015-12-01,"SD",NA
"2756",2015-12-01,"VA",NA
"2757",2015-12-01,"LA",NA
"2758",2015-12-01,"ME",NA
"2759",2015-12-01,"MT",NA
"2760",2015-12-01,"WY",NA
"2761",2016-01-01,"AZ",308.047144416667
"2762",2016-01-01,"CA",1390.57655304167
"2763",2016-01-01,"CO",27.8856724583333
"2764",2016-01-01,"DE",3.65385591666667
"2765",2016-01-01,"FL",19.29722475
"2766",2016-01-01,"HI",5.95933629166667
"2767",2016-01-01,"IL",3.96431366666667
"2768",2016-01-01,"MA",43.092493
"2769",2016-01-01,"MD",14.0014677083333
"2770",2016-01-01,"NC",200.25444225
"2771",2016-01-01,"NJ",61.9488537083333
"2772",2016-01-01,"NM",48.705062625
"2773",2016-01-01,"NV",170.192420416667
"2774",2016-01-01,"NY",10.01107825
"2775",2016-01-01,"OH",4.84649308333333
"2776",2016-01-01,"OR",2.37352804166667
"2777",2016-01-01,"PA",5.887665375
"2778",2016-01-01,"TX",47.5182470833333
"2779",2016-01-01,"VT",4.23750083333333
"2780",2016-01-01,"WA",0.062875
"2781",2016-01-01,"GA",30.101673375
"2782",2016-01-01,"IN",15.3843712083333
"2783",2016-01-01,"MN",0.424821958333333
"2784",2016-01-01,"TN",6.21234966666667
"2785",2016-01-01,"UT",27.9687925416667
"2786",2016-01-01,"CT",1.58772845833333
"2787",2016-01-01,"RI",1.20142820833333
"2788",2016-01-01,"SC",0.325722208333333
"2789",2016-01-01,"MO",1.91827758333333
"2790",2016-01-01,"WI",0.120269375
"2791",2016-01-01,"AR",1.10954391666667
"2792",2016-01-01,"KS",0.161020041666667
"2793",2016-01-01,"MI",0.382660291666667
"2794",2016-01-01,"OK",0.393541666666667
"2795",2016-01-01,"AL",NA
"2796",2016-01-01,"IA",NA
"2797",2016-01-01,"ID",NA
"2798",2016-01-01,"KY",NA
"2799",2016-01-01,"MS",NA
"2800",2016-01-01,"NE",NA
"2801",2016-01-01,"SD",NA
"2802",2016-01-01,"VA",NA
"2803",2016-01-01,"LA",NA
"2804",2016-01-01,"ME",NA
